"p0_heroid","p0_item0","p0_item1","p0_item2","p0_item3","p0_item4","p0_item5","p0_deaths","p0_denies","p0_assists","p0_kills","player_0_l0","player_0_l1","player_0_l2","player_0_l3","player_0_l4","player_0_l5","player_0_l6","player_0_l7","player_0_l8","player_0_l9","player_0_l10","player_0_l11","player_0_l12","player_0_l13","player_0_l14","player_0_l15","player_0_l16","player_0_l17","player_0_l18","player_0_l19","player_0_l20","player_0_l21","player_0_l22","player_0_l23","player_0_l24","p1_heroid","p1_item0","p1_item1","p1_item2","p1_item3","p1_item4","p1_item5","p1_deaths","p1_denies","p1_assists","p1_kills","player_1_l0","player_1_l1","player_1_l2","player_1_l3","player_1_l4","player_1_l5","player_1_l6","player_1_l7","player_1_l8","player_1_l9","player_1_l10","player_1_l11","player_1_l12","player_1_l13","player_1_l14","player_1_l15","player_1_l16","player_1_l17","player_1_l18","player_1_l19","player_1_l20","player_1_l21","player_1_l22","player_1_l23","player_1_l24","p2_heroid","p2_item0","p2_item1","p2_item2","p2_item3","p2_item4","p2_item5","p2_deaths","p2_denies","p2_assists","p2_kills","player_2_l0","player_2_l1","player_2_l2","player_2_l3","player_2_l4","player_2_l5","player_2_l6","player_2_l7","player_2_l8","player_2_l9","player_2_l10","player_2_l11","player_2_l12","player_2_l13","player_2_l14","player_2_l15","player_2_l16","player_2_l17","player_2_l18","player_2_l19","player_2_l20","player_2_l21","player_2_l22","player_2_l23","player_2_l24","p3_heroid","p3_item0","p3_item1","p3_item2","p3_item3","p3_item4","p3_item5","p3_deaths","p3_denies","p3_assists","p3_kills","player_3_l0","player_3_l1","player_3_l2","player_3_l3","player_3_l4","player_3_l5","player_3_l6","player_3_l7","player_3_l8","player_3_l9","player_3_l10","player_3_l11","player_3_l12","player_3_l13","player_3_l14","player_3_l15","player_3_l16","player_3_l17","player_3_l18","player_3_l19","player_3_l20","player_3_l21","player_3_l22","player_3_l23","player_3_l24","p4_heroid","p4_item0","p4_item1","p4_item2","p4_item3","p4_item4","p4_item5","p4_deaths","p4_denies","p4_assists","p4_kills","player_4_l0","player_4_l1","player_4_l2","player_4_l3","player_4_l4","player_4_l5","player_4_l6","player_4_l7","player_4_l8","player_4_l9","player_4_l10","player_4_l11","player_4_l12","player_4_l13","player_4_l14","player_4_l15","player_4_l16","player_4_l17","player_4_l18","player_4_l19","player_4_l20","player_4_l21","player_4_l22","player_4_l23","player_4_l24","p128_heroid","p128_item0","p128_item1","p128_item2","p128_item3","p128_item4","p128_item5","p128_deaths","p128_denies","p128_assists","p128_kills","player_128_l0","player_128_l1","player_128_l2","player_128_l3","player_128_l4","player_128_l5","player_128_l6","player_128_l7","player_128_l8","player_128_l9","player_128_l10","player_128_l11","player_128_l12","player_128_l13","player_128_l14","player_128_l15","player_128_l16","player_128_l17","player_128_l18","player_128_l19","player_128_l20","player_128_l21","player_128_l22","player_128_l23","player_128_l24","p129_heroid","p129_item0","p129_item1","p129_item2","p129_item3","p129_item4","p129_item5","p129_deaths","p129_denies","p129_assists","p129_kills","player_129_l0","player_129_l1","player_129_l2","player_129_l3","player_129_l4","player_129_l5","player_129_l6","player_129_l7","player_129_l8","player_129_l9","player_129_l10","player_129_l11","player_129_l12","player_129_l13","player_129_l14","player_129_l15","player_129_l16","player_129_l17","player_129_l18","player_129_l19","player_129_l20","player_129_l21","player_129_l22","player_129_l23","player_129_l24","p130_heroid","p130_item0","p130_item1","p130_item2","p130_item3","p130_item4","p130_item5","p130_deaths","p130_denies","p130_assists","p130_kills","player_130_l0","player_130_l1","player_130_l2","player_130_l3","player_130_l4","player_130_l5","player_130_l6","player_130_l7","player_130_l8","player_130_l9","player_130_l10","player_130_l11","player_130_l12","player_130_l13","player_130_l14","player_130_l15","player_130_l16","player_130_l17","player_130_l18","player_130_l19","player_130_l20","player_130_l21","player_130_l22","player_130_l23","player_130_l24","p131_heroid","p131_item0","p131_item1","p131_item2","p131_item3","p131_item4","p131_item5","p131_deaths","p131_denies","p131_assists","p131_kills","player_131_l0","player_131_l1","player_131_l2","player_131_l3","player_131_l4","player_131_l5","player_131_l6","player_131_l7","player_131_l8","player_131_l9","player_131_l10","player_131_l11","player_131_l12","player_131_l13","player_131_l14","player_131_l15","player_131_l16","player_131_l17","player_131_l18","player_131_l19","player_131_l20","player_131_l21","player_131_l22","player_131_l23","player_131_l24","p132_heroid","p132_item0","p132_item1","p132_item2","p132_item3","p132_item4","p132_item5","p132_deaths","p132_denies","p132_assists","p132_kills","player_132_l0","player_132_l1","player_132_l2","player_132_l3","player_132_l4","player_132_l5","player_132_l6","player_132_l7","player_132_l8","player_132_l9","player_132_l10","player_132_l11","player_132_l12","player_132_l13","player_132_l14","player_132_l15","player_132_l16","player_132_l17","player_132_l18","player_132_l19","player_132_l20","player_132_l21","player_132_l22","player_132_l23","player_132_l24","class"
51,50,65,4,92,40,182,7,10,1,2,5237,5238,5237,5239,5237,5240,5237,5239,5239,5932,5239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,125,0,265,40,0,7,7,13,2,1,6344,6461,6344,7307,6344,6343,6344,7307,6461,6160,6461,6343,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,8,3,2,2,5163,5162,5163,5162,5163,5165,5163,6982,5162,5162,5164,5165,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,4,1,0,0,5156,5155,5155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,174,182,75,50,170,166,4,9,3,2,5028,5027,5028,5029,5028,5030,5028,5029,5029,5918,5029,5030,5027,5027,0,0,0,0,0,0,0,0,0,0,0,10,63,41,176,36,75,75,1,27,3,8,5055,5053,5055,5052,5055,5057,5055,5053,5053,6062,5053,5057,5052,5052,7060,5052,0,0,0,0,0,0,0,0,0,105,23,38,43,180,0,178,4,0,3,1,5601,5599,5599,5600,5599,5602,5599,5601,5601,6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,182,11,50,81,240,1,0,2,4,4,5359,5358,5359,5358,5358,5360,5359,5359,5357,6160,5358,5360,5357,5357,6170,0,0,0,0,0,0,0,0,0,0,19,63,149,152,1,55,252,2,15,5,16,5108,5107,5106,5107,5107,5106,5107,5106,5106,5939,5108,6937,6937,5109,6153,5109,5109,0,0,0,0,0,0,0,0,55,178,36,42,231,0,125,2,1,15,0,5256,5257,5256,5257,5256,5257,5256,5257,5255,5258,6239,5255,5255,5258,0,0,0,0,0,0,0,0,0,0,0,0
21,50,77,40,108,166,67,4,4,0,7,5132,5131,5131,5130,5131,5133,5131,5130,5130,5130,6413,5133,5132,5132,6562,5132,5133,0,0,0,0,0,0,0,0,64,36,180,244,13,42,21,5,0,4,0,5299,5298,5299,5297,5297,5299,5299,5300,5298,5949,5298,5300,5298,5297,6381,5297,5300,0,0,0,0,0,0,0,0,56,40,75,174,63,24,240,2,3,1,1,5260,5259,5260,5261,5260,7319,5260,5259,5259,5259,6299,7319,5261,5261,6104,5261,7319,5944,0,0,0,0,0,0,0,106,41,40,48,185,24,166,7,3,5,6,5605,5603,5605,5604,5605,5606,5605,5604,5603,5604,6172,5606,5603,5604,6176,5603,5606,0,0,0,0,0,0,0,0,69,65,1,180,181,39,43,9,0,6,3,5341,5339,5340,5341,5339,5342,5341,5341,5340,7123,5340,5342,5340,5339,6369,5339,5342,0,0,0,0,0,0,0,0,50,36,231,40,102,254,232,6,1,10,7,5233,5235,5233,5235,7304,5235,5234,5235,5233,5233,5942,7304,5234,5234,6197,5234,7304,6528,0,0,0,0,0,0,0,129,63,1,178,137,73,168,5,11,13,7,6582,6583,6583,6495,6583,6598,6583,6495,6495,5982,6495,6598,6582,6582,6164,6582,6598,6584,0,0,0,0,0,0,0,10,75,156,123,154,63,139,0,11,4,6,5055,5053,5056,5053,5055,5053,5053,5055,5057,5052,6062,5057,7060,5052,5052,5052,5058,6840,0,0,0,0,0,0,0,6,152,21,236,63,75,135,3,13,8,4,5021,5632,5021,5019,5021,5022,5632,5021,5019,5918,5022,5632,5019,5632,6029,5019,5022,5974,0,0,0,0,0,0,0,14,30,36,188,50,242,131,3,0,4,3,5075,5076,5075,5076,5075,5077,5075,5074,5076,6317,5076,5077,5074,5074,7142,5074,5077,6026,0,0,0,0,0,0,0,0
36,34,204,37,180,108,0,2,9,12,4,5158,5159,5158,5160,5158,5161,5160,5160,5158,5939,5160,5161,5159,7111,5159,5161,6000,0,0,0,0,0,0,0,0,37,108,40,180,0,0,0,2,12,15,1,5163,5162,5163,5162,5163,5165,5163,5164,5164,6056,5162,5165,5162,5164,7125,5164,5165,6505,6054,0,0,0,0,0,0,10,147,176,156,236,0,63,2,20,6,8,5055,5053,7000,5055,5055,5052,5055,5057,5053,5053,6062,5057,5052,5052,7060,5052,5057,6840,6698,0,0,0,0,0,0,21,158,1,40,67,108,63,2,5,8,14,5132,5131,5131,5130,5131,5133,5131,5132,5132,6160,5132,5133,5130,5130,5944,5130,5133,6144,6561,0,0,0,0,0,0,111,218,180,131,39,232,0,3,0,14,5,5637,5639,5639,5637,5639,5640,5638,5639,5637,5637,5638,5640,5987,5638,5638,6056,5640,6970,6710,0,0,0,0,0,0,110,9,0,214,0,190,0,6,2,4,0,5623,5625,5631,5623,5625,5630,5631,5623,6007,5623,5626,5630,5626,5626,6401,5626,0,0,0,0,0,0,0,0,0,114,36,0,50,11,152,21,5,3,5,2,5716,5723,5716,5716,5723,5716,5725,5723,5906,5723,5725,5721,5721,5721,6421,5725,6303,0,0,0,0,0,0,0,0,19,149,0,152,63,73,11,8,13,2,1,5108,5107,5106,5107,5107,5109,5107,5106,5106,5939,5106,5109,5108,5108,6153,6937,5109,7005,0,0,0,0,0,0,0,101,77,206,37,77,77,29,8,0,6,5,5581,5582,5581,5583,5581,5582,5581,5582,5582,5925,5584,5584,5583,5583,6884,5583,5584,6885,0,0,0,0,0,0,0,8,145,50,36,174,32,170,5,11,3,3,5028,5027,5028,5028,5029,5030,5028,5027,5027,5918,5027,5030,5029,5029,5030,5906,5029,6004,0,0,0,0,0,0,0,1
14,127,1,37,267,100,180,1,4,8,13,5075,5076,5075,5076,5075,5077,5075,5076,5076,6245,5074,5077,5074,5074,6560,5074,5077,5951,0,0,0,0,0,0,0,86,36,254,29,232,77,108,2,6,20,2,5448,5450,5450,5448,5450,5452,5450,5448,5448,7320,6366,5452,7320,7320,6197,7320,5452,6041,0,0,0,0,0,0,0,22,108,102,34,176,180,232,1,7,15,9,5110,5111,5111,5110,5111,5113,5111,5110,5110,5987,5113,5112,5112,5112,6141,5112,5113,6518,0,0,0,0,0,0,0,62,114,208,50,1,81,168,0,4,7,10,5287,5286,5286,5285,5286,5288,5286,5285,5285,5918,5285,5288,5287,5287,5287,6020,5288,6018,0,0,0,0,0,0,0,15,50,154,36,131,37,108,3,12,8,4,5083,5082,5082,5083,5082,5085,5082,5084,5083,5929,5084,5084,5085,5084,6028,5083,5085,6408,0,0,0,0,0,0,0,74,77,77,77,77,77,77,10,1,1,1,5372,5371,5370,5372,5372,5371,5371,5371,5371,5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,180,44,77,216,67,77,8,1,4,0,5041,5040,5040,5041,5042,5043,5041,5040,5040,5041,5939,5042,6388,0,0,0,0,0,0,0,0,0,0,0,0,54,50,34,73,182,65,11,6,2,1,0,5250,5249,5251,5250,5250,5252,5249,5250,5249,5906,5249,5252,5251,5251,5939,5251,0,0,0,0,0,0,0,0,0,101,77,77,206,180,232,216,9,5,1,4,5581,5582,5581,5583,5581,5584,5581,5582,5582,5583,5584,5582,5583,5583,5918,6884,0,0,0,0,0,0,0,0,0,43,50,36,77,100,0,0,5,1,3,1,5685,5090,5090,5685,5090,5093,5685,5090,5685,5091,5091,5093,6138,5091,6120,5091,5093,6235,0,0,0,0,0,0,0,1
14,127,108,214,1,114,232,3,0,14,12,5075,5076,5075,5076,5075,5077,5075,5076,5076,6245,5077,5074,5074,5074,6560,5074,5077,5951,6023,0,0,0,0,0,0,16,48,1,102,108,267,277,5,4,16,6,5104,5102,5103,5102,5103,5105,5102,5102,5104,5918,5105,5104,5103,5104,6409,5103,5105,6207,6872,0,0,0,0,0,0,64,231,36,96,232,190,108,4,0,19,8,5297,5299,5297,5299,5297,5300,5297,5298,5299,5949,5299,5300,5298,5298,6447,5298,5300,5957,6538,0,0,0,0,0,0,10,63,36,116,176,123,160,3,2,10,13,5055,5052,5053,5055,5053,5057,7000,5053,5055,6029,5056,5057,5052,5052,7060,5052,5057,6927,6698,0,0,0,0,0,0,106,145,41,1,141,48,168,4,10,10,9,5604,5603,5604,5603,5603,5606,5603,5604,5604,6009,5605,5606,5605,5605,6176,5605,5606,6922,7050,0,0,0,0,0,0,30,42,180,254,108,0,0,9,7,8,0,5138,5140,5138,5140,5140,5141,5138,5138,5140,5942,5139,5141,5139,5139,6008,5139,5141,5998,0,0,0,0,0,0,0,44,168,36,116,50,26,75,10,1,6,3,5190,5191,5190,5192,5190,5193,5190,5191,5191,5938,5192,5193,5192,5191,6289,5192,5193,6848,0,0,0,0,0,0,0,34,1,178,77,96,48,232,8,6,9,3,5150,5150,5151,5150,5151,5153,5150,5151,5151,5947,5152,5152,5152,5153,5152,6564,6952,5153,0,0,0,0,0,0,0,100,41,152,54,182,50,168,10,1,6,6,7322,5566,7322,5565,7322,5568,7322,5566,5566,6447,5566,5568,5565,5565,6411,5565,5568,6194,6962,0,0,0,0,0,0,119,36,100,190,1,29,166,12,1,7,5,6342,6341,6339,6341,6341,8340,6341,6342,6342,6342,6339,8340,6339,6197,6077,6339,8340,6464,6622,0,0,0,0,0,0,1
65,1,41,36,48,0,185,5,8,8,6,5320,5322,5320,5322,5320,5323,5320,5321,5322,5322,5932,5323,5321,5321,5993,0,0,0,0,0,0,0,0,0,0,111,57,42,36,180,0,0,11,4,12,2,5637,5639,5639,5638,5639,5640,5639,5638,5637,5987,5637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,180,100,0,0,36,10,2,7,6,5448,5450,5450,5448,5450,5452,5450,7320,7320,5959,7320,5452,7320,5448,0,0,0,0,0,0,0,0,0,0,0,33,1,178,29,65,0,0,8,22,9,2,5147,5146,5147,5146,5147,5149,5147,5148,5146,6138,5146,5149,5148,5148,5951,0,0,0,0,0,0,0,0,0,0,8,8,75,50,36,182,154,4,5,4,6,5028,5027,5028,5029,5028,5030,5028,5029,5029,5921,5027,5030,5029,5027,0,0,0,0,0,0,0,0,0,0,0,77,11,194,164,181,168,112,4,10,10,15,5395,5397,5395,5397,5395,5398,5395,5397,5397,5396,5960,5398,5396,5396,6190,5396,5398,6134,0,0,0,0,0,0,0,78,178,1,50,182,81,188,3,22,14,6,5402,5400,5400,5402,5400,5403,5400,5402,5402,5959,7310,5403,7310,7310,6000,7310,0,0,0,0,0,0,0,0,0,110,100,190,36,0,214,0,5,3,15,7,5625,5623,5625,5623,5625,5630,5625,5623,5623,6007,5626,5630,5626,5626,6401,5626,0,0,0,0,0,0,0,0,0,10,26,36,63,75,147,75,5,24,6,4,5055,5053,5056,5052,5055,5057,5055,5053,5053,6029,5053,5057,5052,5052,7060,5052,5058,0,0,0,0,0,0,0,0,30,36,180,254,218,0,0,6,3,12,6,5138,5140,5140,5138,5138,5141,5138,5140,5140,5933,5141,5139,5139,5139,6008,0,0,0,0,0,0,0,0,0,0,0
101,77,77,206,0,232,0,7,4,7,3,5581,5582,5581,5583,5581,5584,5581,5582,5582,5584,5918,5583,5583,5583,6884,5582,5584,6886,0,0,0,0,0,0,0,8,75,170,182,174,50,145,8,8,5,5,5028,5027,5028,5029,5028,5030,5028,5029,5027,5921,5029,5030,5027,5029,5906,5027,5030,6004,6662,0,0,0,0,0,0,74,42,77,108,48,21,77,4,3,5,3,5370,5372,5372,5370,5372,5371,5370,5372,5372,5371,5372,5370,5372,7390,6097,5371,5371,5371,5371,6656,5371,5370,5370,0,0,81,151,63,114,252,36,11,6,15,5,2,5428,5426,5428,5427,5428,5429,5428,5427,5426,5427,5427,5921,5429,5426,6145,5426,5429,5957,0,0,0,0,0,0,0,17,29,98,41,121,77,0,8,5,7,2,5098,5100,5098,5100,5098,5101,5098,5100,5099,6160,5101,5100,5099,5099,6916,5099,5101,6167,0,0,0,0,0,0,0,31,102,65,108,218,36,180,3,2,16,2,5136,5134,7325,5134,5134,5137,5134,5136,5136,5918,5136,5137,7325,7325,6387,7325,5137,6056,0,0,0,0,0,0,0,7,119,259,180,36,1,73,3,0,16,3,5023,5024,5025,5023,5025,5026,5025,5025,5023,5939,5024,5026,5023,5024,6141,5024,5026,6425,6641,0,0,0,0,0,0,129,112,178,116,168,1,48,3,5,9,8,6583,6495,6495,6582,6495,6598,6495,6583,6583,6583,5982,6598,6582,6582,6164,6582,6598,6584,6756,0,0,0,0,0,0,69,112,116,1,252,50,137,4,6,11,11,5339,5341,5339,5340,5339,5342,5339,5341,5341,7123,5341,5342,5340,5340,5973,5340,5342,6314,7201,0,0,0,0,0,0,110,214,92,190,176,0,259,3,2,9,8,5625,5623,5625,5623,5625,5630,5631,5626,5626,5949,5626,5630,5626,6401,5623,5623,5630,6085,6915,0,0,0,0,0,0,0
60,73,187,34,50,88,182,6,15,3,2,5275,5277,5275,5277,5275,5278,5275,5276,5277,5277,5276,5959,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,36,0,232,6,4,6,3,5075,5076,5075,5076,5075,5077,5075,5076,5074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,92,41,127,244,29,36,8,24,6,4,5238,5237,5237,5239,5237,5240,5237,5239,5239,5932,5239,5240,0,0,0,0,0,0,0,0,0,0,0,0,0,95,50,11,170,36,174,75,6,15,7,2,5509,5511,5508,5510,5510,5512,5511,5511,5511,6029,5510,5512,5508,0,0,0,0,0,0,0,0,0,0,0,0,26,42,0,36,25,214,0,8,2,7,3,5044,5046,5044,5045,5044,5047,5044,5046,5046,6003,5046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,41,36,48,166,168,185,0,6,9,12,5605,5603,5605,5603,5605,5606,5605,5603,5603,6172,5604,5606,5604,5604,6176,5604,5606,6922,0,0,0,0,0,0,0,8,50,158,185,147,11,0,1,9,8,7,5028,5027,5028,5027,5028,5030,5028,5029,5027,5918,5027,5030,5029,5029,5906,5029,0,0,0,0,0,0,0,0,0,75,36,43,92,214,77,102,2,2,22,6,5378,5377,5377,5379,5377,5380,5377,5379,5379,5379,6016,5378,5378,5378,6878,0,0,0,0,0,0,0,0,0,0,85,36,90,11,61,180,4,5,20,17,5,5442,5443,5444,5444,5444,5447,5444,5442,5442,5911,5442,5447,5443,5443,0,0,0,0,0,0,0,0,0,0,0,27,34,102,29,100,0,0,7,3,12,3,5078,5080,5078,5080,5078,5081,5078,5079,5079,6017,5079,5081,5079,0,0,0,0,0,0,0,0,0,0,0,0,0
87,218,265,44,34,48,244,2,0,2,1,5458,5459,5458,5460,5459,5461,5459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,50,178,77,100,36,77,4,4,2,0,5090,5685,5685,5090,5090,5093,5090,5685,5685,5940,5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,50,181,11,0,75,9,9,2,2,5723,5716,5723,5716,5716,5723,5721,5725,5716,5906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,214,181,27,182,28,0,3,7,2,1,5434,5436,5435,5434,5434,5437,5436,5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,41,182,34,1,63,0,1,22,2,1,5108,5106,5107,5106,5106,5109,5106,5107,5107,5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,11,265,36,180,60,4,0,8,4,5078,5080,5078,5080,5078,5081,5078,5079,5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,92,38,36,214,216,0,0,4,1,5585,5586,5585,5586,5585,5588,5585,5586,5587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,106,182,11,164,81,0,0,11,2,1,5395,5397,5395,5397,5395,5398,5396,5395,5397,5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,100,50,60,77,36,0,13,3,8,5041,5040,5042,5040,5040,5043,5040,5041,5041,6197,5041,5043,5042,0,0,0,0,0,0,0,0,0,0,0,0,16,11,178,214,73,108,40,2,6,7,5,5102,5103,5103,5102,5103,5105,5103,5102,5102,5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,172,63,166,1,135,36,3,30,4,7,5184,5182,5184,5182,5184,5185,5184,5182,5182,5938,5691,5185,5691,5691,6807,5691,5185,6128,0,0,0,0,0,0,0,59,210,151,156,29,73,0,1,2,7,10,5272,5273,5272,5273,5272,5273,5272,5273,7300,5274,5938,7300,7300,7300,6380,5274,5274,6204,0,0,0,0,0,0,0,11,168,263,63,75,135,73,1,19,8,10,5062,5060,5059,5062,5061,5062,5059,5062,5063,5906,5064,5064,5063,5063,6875,5063,5064,6670,0,0,0,0,0,0,0,64,181,231,0,100,0,0,6,1,17,4,5299,5297,5299,5297,5299,5297,5299,5297,5300,5298,6051,5298,5298,5298,5300,0,0,0,0,0,0,0,0,0,0,28,214,0,0,1,0,0,9,4,15,2,5115,5116,5114,5116,5116,5117,5114,5114,5114,5115,5116,5117,5115,5115,0,0,0,0,0,0,0,0,0,0,0,14,182,11,185,214,42,73,12,6,8,2,5075,5076,5075,5076,5075,5077,5076,5075,5076,5074,6245,5077,5074,0,0,0,0,0,0,0,0,0,0,0,0,73,11,182,137,178,48,24,4,3,10,1,5368,5365,5365,5368,5365,5369,5366,5365,5368,5368,5366,5369,6101,5366,0,0,0,0,0,0,0,0,0,0,0,44,75,240,75,50,81,11,8,8,7,2,5190,5192,5191,5190,5190,5193,5190,5191,5191,5938,5191,5193,5192,5192,0,0,0,0,0,0,0,0,0,0,0,21,77,77,166,8,29,1,6,19,3,13,5131,5132,5131,5130,5132,5131,5133,5131,5132,6160,5132,5133,5130,5130,6562,5130,0,0,0,0,0,0,0,0,0,8,172,11,182,65,63,166,4,5,2,2,5027,5029,5029,5027,5027,5030,5027,5028,5028,5921,5028,5030,5028,5029,5906,5029,0,0,0,0,0,0,0,0,0,1
110,190,0,0,267,36,214,4,9,8,5,5623,5625,5625,5623,5625,5630,5625,5623,5623,6007,5626,5630,5626,0,0,0,0,0,0,0,0,0,0,0,0,50,187,50,102,36,40,106,3,20,9,2,5233,5235,5233,5234,5233,7304,5233,5235,5235,5942,5235,7304,5234,0,0,0,0,0,0,0,0,0,0,0,0,12,36,174,75,63,170,75,1,14,1,4,5068,5068,5065,5066,5068,5067,5068,5065,5065,5906,5065,5067,5066,5066,5903,5066,0,0,0,0,0,0,0,0,0,43,50,41,100,77,77,0,7,3,3,5,5090,5685,5090,5685,5090,5093,5090,5091,5685,5940,5685,5093,5091,5091,0,0,0,0,0,0,0,0,0,0,0,80,16,29,0,0,0,0,1,1,1,1,5412,7309,5412,7309,5412,7309,5412,7309,5414,5903,5414,5414,5414,5415,6262,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,6,5,4,4,6341,6339,6342,6341,6341,6340,6341,6339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,44,182,11,81,0,50,2,6,3,1,5359,5358,5359,5358,5360,5359,5357,5358,5359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,190,75,180,79,75,4,14,0,11,5178,5179,5178,5179,5178,5181,5179,5179,5178,6007,5180,5181,5180,5180,6532,0,0,0,0,0,0,0,0,0,0,21,44,215,15,7,0,0,1,5,0,0,5132,5131,5131,5132,5132,5131,5131,5132,5133,5130,6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,214,42,178,23,0,27,4,4,7,0,5075,5076,5075,5076,5074,5077,5076,5076,5075,6317,5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,104,1,178,48,41,232,2,5,9,5,5150,5151,5150,5152,5150,5153,5152,5152,5152,5151,5151,5153,5151,5150,5947,6564,5153,0,0,0,0,0,0,0,0,129,50,36,185,41,265,137,0,56,4,7,6583,6495,6583,6495,6583,6598,6583,6495,6495,5982,6582,6598,6582,6582,6164,0,0,0,0,0,0,0,0,0,0,10,63,75,147,75,0,26,3,33,6,3,5055,5053,5055,5052,5055,7000,5055,5053,5053,6062,5052,5052,5052,5057,0,0,0,0,0,0,0,0,0,0,0,111,0,73,180,0,73,0,5,4,9,7,5637,5639,5639,5638,5639,5640,5639,5637,5637,6540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,181,180,40,257,43,44,4,4,13,3,5347,5345,5347,5345,5347,5348,5346,5347,5345,6007,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,166,180,0,182,0,0,10,4,3,5,6344,7307,6461,6461,6344,6343,6344,6461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,6,5,6,2,5651,5652,5652,5651,5652,5654,5652,5651,5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,152,236,75,63,26,75,6,13,0,6,5021,5019,5021,5019,5021,5022,5021,5632,5632,5921,5019,5022,5632,5019,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,1,1,0,0,5621,5620,5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,218,44,216,214,216,232,3,0,4,1,5297,5299,5297,5299,5297,5298,5297,5298,5300,5298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,145,50,208,116,156,141,1,11,6,17,5723,5716,5716,5723,5723,5725,5723,5721,5716,5906,5716,5725,5721,6421,5721,5721,5725,6303,6697,0,0,0,0,0,0,44,116,147,75,208,50,168,1,12,15,6,5190,5191,5190,5192,5190,5193,5190,5191,5191,5191,5192,5193,5938,5192,6289,5192,5193,7011,6192,0,0,0,0,0,0,32,174,11,182,48,154,40,4,1,18,0,5144,5143,5144,5143,5142,5145,5144,5143,5144,6014,5142,5145,5143,5142,6193,5142,5145,6865,6866,0,0,0,0,0,0,86,1,36,176,108,232,29,2,9,8,6,5448,5450,5450,5448,5450,5452,5450,5448,5448,6366,7320,5452,7320,6197,7320,7320,5452,6041,6870,0,0,0,0,0,0,88,48,232,204,100,267,36,1,11,11,9,5462,5463,5464,5463,5463,5465,5463,5464,5462,5949,5464,5465,5464,5462,5462,6141,5465,6130,6814,0,0,0,0,0,0,129,9,81,40,1,242,50,9,2,7,1,6582,6583,6582,6495,6582,6598,6495,6495,6495,5918,6598,6583,6582,5934,6583,6583,6598,6584,0,0,0,0,0,0,0,6,29,75,75,108,135,0,9,4,5,1,5021,5019,5021,5632,5021,5022,5021,5019,5019,5921,5019,5022,5632,6029,5632,5632,5022,5974,0,0,0,0,0,0,0,76,77,277,214,1,102,77,6,8,1,1,5392,5684,5392,5391,5392,5394,5392,5391,5391,5391,5906,5394,5684,5684,5933,5684,5394,7375,0,0,0,0,0,0,0,11,63,36,168,26,135,52,5,9,3,1,5062,5063,5062,5063,5062,5064,5062,5063,5063,5906,5059,5064,5060,6875,5059,5060,5064,6670,6912,0,0,0,0,0,0,53,63,152,210,65,240,24,9,8,4,3,5247,5246,5247,5245,5247,5248,5247,5939,5246,5245,5245,5248,5245,5246,6004,5246,5248,6210,0,0,0,0,0,0,0,1
